@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.227659,0.036981,0.168619,106.329676,133.047128,41.002208,67.474289,-26.472082,0.450574,0.741476,-0.290902,-20.219344,-0.222191,-49.312818,0.843373,70,0.5,4,0.5,4,0.156627,13,0.945946,0.843373,0.89172,0.249465,0.887048,0.988806,0.813187,0.469813,0.530187,0.186813,0.883471,0.813187,0.841459,0.249465,0.887048,0.933678,0.60586,0.813187,0.001,0.001,0,0,0,0,49936,128188,25822,95.604396,12.307692,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.245205,0.035435,0.175008,96.999376,130.334575,50.378155,94.672441,-44.294286,0.553606,1.040356,-0.48675,-12.431891,-0.136614,-24.677147,0.865854,71,0.555556,5,0.444444,4,0.134146,11,0.934211,0.865854,0.898734,0.249663,0.834688,0.979541,0.824176,0.512262,0.487738,0.175824,?,0.824176,?,?,0.829619,0.924917,?,0.824176,0.002,0.001,0,0,0,0,49936,128188,25822,90.10989,11.758242,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.348083,0.039173,0.183124,107.233287,136.378549,50.378155,96.83843,-46.460275,0.553606,1.064159,-0.510552,-19.011385,-0.208916,-37.737359,0.829268,68,0.222222,2,0.777778,7,0.170732,14,0.971429,0.829268,0.894737,0.430122,0.859079,0.982446,0.813187,0.216132,0.783868,0.186813,?,0.813187,?,?,0.857864,0.92552,?,0.813187,0.001,0,0,0,0,0,49936,128188,25822,87.912088,12.197802,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,76,15,0,83.516484,16.483516,0,0.365411,0.032759,0.163196,89.680852,121.547352,49.378155,79.210472,-29.832317,0.542617,0.870445,-0.327828,-8.71146,-0.09573,-17.642335,0.853659,70,0.333333,3,0.666667,6,0.146341,12,0.958904,0.853659,0.903226,0.389947,0.865854,0.984103,0.835165,0.313076,0.686924,0.164835,?,0.835165,?,?,0.865652,0.918445,?,0.835165,0.001,0,0,0,0,0,49936,128188,25822,91.208791,12.087912,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.307506,0.049328,0.199726,135.040896,148.755082,49.378155,109.70574,-60.327585,0.542617,1.205558,-0.66294,-35.885204,-0.394343,-72.67425,0.756098,62,0.111111,1,0.888889,8,0.243902,20,0.984127,0.756098,0.855172,0.417186,0.825203,0.979674,0.758242,0.122365,0.877635,0.241758,?,0.758242,?,?,0.816548,0.901042,?,0.758242,0.001,0.001,0,0,0,0,49936,128188,25822,92.307692,12.967033,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,75,15,0,83.333333,16.666667,0,0.197384,0.035358,0.173477,101.264641,136.213536,40.843321,82.829375,-41.986054,0.453815,0.920326,-0.466512,-18.38407,-0.204267,-45.011203,0.878049,72,0.625,5,0.375,3,0.121951,10,0.935065,0.878049,0.90566,0.204851,0.76372,0.973291,0.833333,0.580285,0.419715,0.166667,0.872461,0.833333,0.850554,0.204851,0.764397,0.916628,0.595687,0.833333,0.001,0.001,0,0,0,0,49936,128329,25681,90,12.111111,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,1,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,73,17,0,81.111111,18.888889,0,0.090369,0.036191,0.176747,103.649508,138.781224,40.843321,99.568759,-58.725438,0.453815,1.10632,-0.652505,-16.0839,-0.17871,-39.379511,0.865854,71,0.75,6,0.25,2,0.134146,11,0.922078,0.865854,0.893082,0.093787,0.745427,0.970498,0.811111,0.695257,0.304743,0.188889,0.853791,0.811111,0.830628,0.093787,0.743801,0.900616,0.541779,0.811111,0.001,0.001,0,0.015625,0,15.625,49936,128329,25681,86.666667,11.333333,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.244813,0.038803,0.181116,111.569318,142.90785,41.002208,86.483941,-45.481733,0.450574,0.950373,-0.499799,-20.233292,-0.222344,-49.346835,0.855422,71,0.5,4,0.5,4,0.144578,12,0.946667,0.855422,0.898734,0.264385,0.808735,0.980187,0.824176,0.468754,0.531246,0.175824,0.885421,0.824176,0.849029,0.264385,0.808735,0.913729,0.616034,0.824176,0.001,0.001,0,0,0,0,49936,128188,25822,89.010989,12.197802,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,79,12,0,86.813187,13.186813,0,0.43361,0.027548,0.150435,79.207995,118.699191,41.002208,55.105975,-14.103767,0.450574,0.60556,-0.154986,-3.854373,-0.042356,-9.400404,0.879518,73,0.25,2,0.75,6,0.120482,10,0.973333,0.879518,0.924051,0.468276,0.896084,0.988404,0.868132,0.238614,0.761386,0.131868,0.920733,0.868132,0.886771,0.468276,0.896084,0.942922,0.712025,0.868132,0.001,0.001,0,0,0,0,49936,128188,25822,94.505495,11.318681,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.20807,0.04819,0.203011,138.559687,160.18418,41.002208,110.821691,-69.819484,0.450574,1.217821,-0.767247,-37.492009,-0.412,-91.439002,0.771084,64,0.375,3,0.625,5,0.228916,19,0.955224,0.771084,0.853333,0.254524,0.768072,0.97286,0.758242,0.362157,0.637843,0.241758,0.889563,0.758242,0.805788,0.254524,0.768734,0.914,0.582917,0.758242,0.001,0,0,0,0,0,49936,128188,25822,86.813187,12.307692,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,70,21,0,76.923077,23.076923,0,0.115687,0.046086,0.187839,132.510053,148.212737,41.002208,85.713025,-44.710818,0.450574,0.941901,-0.491328,-36.37656,-0.399742,-88.718541,0.807229,67,0.625,5,0.375,3,0.192771,16,0.930556,0.807229,0.864516,0.126957,0.802711,0.979199,0.769231,0.585943,0.414057,0.230769,0.8634,0.769231,0.808802,0.127937,0.803902,0.915979,0.547643,0.769231,0.002,0,0,0,0,0,49936,128188,25822,89.010989,13.406593,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,79,12,0,86.813187,13.186813,0,0.386861,0.028455,0.152652,77.898532,113.69447,49.378155,74.488095,-25.10994,0.542617,0.81855,-0.275933,0.09938,0.001092,0.201263,0.902439,74,0.444444,4,0.555556,5,0.097561,8,0.948718,0.902439,0.925,0.390724,0.808943,0.974265,0.868132,0.408962,0.591038,0.131868,?,0.868132,?,?,0.811679,0.913084,?,0.868132,0.001,0,0,0,0,0,49936,128188,25822,91.208791,12.417582,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,69,22,0,75.824176,24.175824,0,0.181855,0.047773,0.200816,130.783626,149.567077,49.378155,120.640794,-71.262639,0.542617,1.325723,-0.783106,-36.025736,-0.395887,-72.958853,0.792683,65,0.444444,4,0.555556,5,0.207317,17,0.942029,0.792683,0.860927,0.242811,0.776423,0.972499,0.758242,0.419554,0.580446,0.241758,?,0.758242,?,?,0.767693,0.891635,?,0.758242,0.001,0,0,0,0,0,49936,128188,25822,86.813187,12.197802,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,70,21,0,76.923077,23.076923,0,0.219044,0.046459,0.201495,127.17669,150.060059,50.378155,131.202082,-80.823927,0.553606,1.441781,-0.888175,-31.507984,-0.346242,-62.54295,0.792683,65,0.444444,4,0.555556,5,0.207317,17,0.942029,0.792683,0.860927,0.242811,0.800813,0.976194,0.769231,0.418494,0.581506,0.230769,?,0.769231,?,?,0.796171,0.909803,?,0.769231,0.001,0.001,0.015625,0,15.625,0,49936,128188,25822,84.615385,11.538462,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.103681,0.041751,0.193788,114.290152,144.320242,50.378155,128.856753,-78.478598,0.553606,1.416008,-0.862402,-25.873539,-0.284325,-51.358647,0.853659,70,0.666667,6,0.333333,3,0.146341,12,0.921053,0.853659,0.886076,0.150452,0.681572,0.955787,0.791209,0.614502,0.385498,0.208791,?,0.791209,?,?,0.679337,0.884083,?,0.791209,0.001,0,0,0,0,0,49936,128188,25822,83.516484,10.989011,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,77,13,0,85.555556,14.444444,0,0.360656,0.030721,0.1605,87.984845,126.023772,40.843321,65.397839,-24.554518,0.453815,0.726643,-0.272828,-8.287297,-0.092081,-20.290459,0.878049,72,0.375,3,0.625,5,0.121951,10,0.96,0.878049,0.917197,0.384137,0.835366,0.979905,0.855556,0.352507,0.647493,0.144444,0.904296,0.855556,0.874316,0.384137,0.835908,0.922183,0.67599,0.855556,0.001,0,0,0,0,0,49936,128329,25681,92.222222,11.333333,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,2,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,68,22,0,75.555556,24.444444,0,0.209265,0.047822,0.201655,136.959046,158.338748,40.843321,122.023397,-81.180076,0.453815,1.355816,-0.902001,-37.515802,-0.416842,-91.852967,0.768293,63,0.375,3,0.625,5,0.231707,19,0.954545,0.768293,0.851351,0.253099,0.803354,0.978586,0.755556,0.361179,0.638821,0.244444,0.889021,0.755556,0.80435,0.254118,0.804438,0.921547,0.586966,0.755556,0.001,0,0,0,0,0,49936,128329,25681,86.666667,13.222222,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,75,16,0,82.417582,17.582418,0,0.346499,0.034428,0.167586,98.99009,132.23182,41.002208,65.282901,-24.280693,0.450574,0.717395,-0.266821,-16.120339,-0.177147,-39.315783,0.831325,69,0.25,2,0.75,6,0.168675,14,0.971831,0.831325,0.896104,0.39752,0.89006,0.986947,0.824176,0.242851,0.757149,0.175824,0.912769,0.824176,0.855002,0.39752,0.890193,0.949534,0.662338,0.824176,0.001,0,0.015625,0,15.625,0,49936,128188,25822,92.307692,11.648352,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.281468,0.039433,0.185919,113.381159,146.698005,41.002208,90.662558,-49.66035,0.450574,0.996292,-0.545718,-22.536691,-0.247656,-54.964579,0.831325,69,0.375,3,0.625,5,0.168675,14,0.958333,0.831325,0.890323,0.317918,0.807229,0.979425,0.813187,0.356862,0.643138,0.186813,0.897219,0.813187,0.844612,0.317918,0.807229,0.913586,0.630346,0.813187,0.001,0,0,0,0,0,49936,128188,25822,86.813187,11.428571,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.196935,0.046381,0.194118,133.357307,153.166794,41.002208,104.360597,-63.35839,0.450574,1.14682,-0.696246,-38.167019,-0.419418,-93.085279,0.819277,68,0.5,4,0.5,4,0.180723,15,0.944444,0.819277,0.877419,0.222438,0.740964,0.971242,0.791209,0.471932,0.528068,0.208791,0.879924,0.791209,0.826332,0.222438,0.740964,0.910349,0.586858,0.791209,0.001,0,0,0,0,0,49936,128188,25822,86.813187,13.186813,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,71,20,0,78.021978,21.978022,0,0.127517,0.042875,0.192132,123.275755,151.599674,41.002208,102.14825,-61.146042,0.450574,1.122508,-0.671935,-29.790771,-0.327371,-72.656504,0.819277,68,0.625,5,0.375,3,0.180723,15,0.931507,0.819277,0.871795,0.138105,0.736446,0.96973,0.78022,0.584883,0.415117,0.21978,0.86513,0.78022,0.816252,0.139141,0.738167,0.90387,0.555897,0.78022,0.001,0,0,0,0,0,49936,128188,25822,86.813187,12.307692,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,70,21,0,76.923077,23.076923,0,0.241967,0.045033,0.197955,123.273296,147.424049,50.378155,122.801345,-72.42319,0.553606,1.349465,-0.795859,-28.505988,-0.313253,-56.584025,0.792683,65,0.333333,3,0.666667,6,0.207317,17,0.955882,0.792683,0.866667,0.315539,0.776423,0.972274,0.769231,0.319432,0.680568,0.230769,?,0.769231,?,?,0.775083,0.893666,?,0.769231,0.001,0,0.015625,0,15.625,0,49936,128188,25822,84.615385,11.538462,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,73,18,0,80.21978,19.78022,0,0.309735,0.042211,0.186846,115.556661,139.161821,49.378155,101.588799,-52.210644,0.542617,1.11636,-0.573743,-26.634734,-0.292689,-53.940319,0.817073,67,0.333333,3,0.666667,6,0.182927,15,0.957143,0.817073,0.881579,0.342753,0.754743,0.964051,0.802198,0.316254,0.683746,0.197802,?,0.802198,?,?,0.757503,0.896741,?,0.802198,0.001,0,0,0,0,0,49936,128188,25822,87.912088,11.868132,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,74,17,0,81.318681,18.681319,0,0.257678,0.03801,0.178717,104.055835,133.107201,49.378155,109.596763,-60.218608,0.542617,1.20436,-0.661743,-13.868911,-0.152406,-28.087138,0.853659,70,0.444444,4,0.555556,5,0.146341,12,0.945946,0.853659,0.897436,0.313428,0.857724,0.984003,0.813187,0.413321,0.586679,0.186813,0.874369,0.813187,0.837983,0.305551,0.849601,0.911452,0.410256,0.813187,0.001,0,0,0,0,0,49936,128188,25822,86.813187,11.868132,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,76,15,0,83.516484,16.483516,0,0.365411,0.03639,0.174,99.614708,129.583418,50.378155,106.109232,-55.731077,0.553606,1.166036,-0.612429,-15.680795,-0.172316,-31.126179,0.853659,70,0.333333,3,0.666667,6,0.146341,12,0.958904,0.853659,0.903226,0.389947,0.821138,0.977405,0.835165,0.313076,0.686924,0.164835,?,0.835165,?,?,0.815963,0.915719,?,0.835165,0.001,0,0,0,0,0,49936,128188,25822,90.10989,11.758242,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,73,17,0,81.111111,18.888889,0,0.327177,0.038243,0.179695,109.525548,141.095646,40.843321,76.388107,-35.544786,0.453815,0.848757,-0.394942,-18.788238,-0.208758,-46.000759,0.817073,67,0.25,2,0.75,6,0.182927,15,0.971014,0.817073,0.887417,0.381555,0.855183,0.984319,0.811111,0.244038,0.755962,0.188889,0.910099,0.811111,0.845317,0.381555,0.855454,0.93877,0.650605,0.811111,0.001,0,0,0,0,0,49936,128329,25681,90,12.666667,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,3,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,818,90,72,18,0,80,20,0,0.14916,0.040443,0.190764,115.826743,149.787175,40.843321,107.873034,-67.029713,0.453815,1.198589,-0.744775,-23.862481,-0.265139,-58.424439,0.841463,69,0.625,5,0.375,3,0.158537,13,0.932432,0.841463,0.884615,0.161124,0.751524,0.972799,0.8,0.583537,0.416463,0.2,0.866216,0.8,0.828205,0.161124,0.750711,0.902691,0.567308,0.8,0.001,0,0,0,0,0,49936,128329,25681,84.444444,11.333333,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,77,14,0,84.615385,15.384615,0,0.339212,0.031621,0.160008,90.917348,126.25284,41.002208,64.670276,-23.668068,0.450574,0.710662,-0.260089,-10.364198,-0.113892,-25.277171,0.86747,72,0.375,3,0.625,5,0.13253,11,0.96,0.86747,0.911392,0.366331,0.865964,0.985557,0.846154,0.353684,0.646316,0.153846,0.903077,0.846154,0.8679,0.366331,0.866096,0.937267,0.66403,0.846154,0.001,0,0,0,0,0,49936,128188,25822,93.406593,12.307692,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,71,20,0,78.021978,21.978022,0,0.183124,0.042428,0.195573,121.991625,154.315335,41.002208,107.654937,-66.652729,0.450574,1.183021,-0.732448,-28.717101,-0.315573,-70.037939,0.807229,67,0.5,4,0.5,4,0.192771,16,0.943662,0.807229,0.87013,0.210088,0.793675,0.977194,0.78022,0.472991,0.527009,0.21978,0.878285,0.78022,0.818753,0.210088,0.793939,0.912992,0.577922,0.78022,0.001,0,0,0,0,0,49936,128188,25822,84.615385,10.989011,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,67,24,0,73.626374,26.373626,0,0.081581,0.049029,0.205309,140.97137,161.996944,41.002208,130.79615,-89.793942,0.450574,1.43732,-0.986747,-39.082649,-0.42948,-95.318402,0.771084,64,0.625,5,0.375,3,0.228916,19,0.927536,0.771084,0.842105,0.096617,0.650602,0.953968,0.736264,0.590179,0.409821,0.263736,0.857983,0.736264,0.785656,0.096617,0.651794,0.883931,0.521053,0.736264,0.001,0,0,0,0,0,49936,128188,25822,82.417582,11.648352,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,73,18,0,80.21978,19.78022,0,0.211742,0.039603,0.18542,113.870274,146.304331,41.002208,85.470795,-44.468587,0.450574,0.93924,-0.488666,-24.448395,-0.268664,-59.627022,0.831325,69,0.5,4,0.5,4,0.168675,14,0.945205,0.831325,0.884615,0.235527,0.817771,0.98014,0.802198,0.470873,0.529127,0.197802,0.881647,0.802198,0.833897,0.235527,0.816447,0.915878,0.596154,0.802198,0.001,0,0,0,0,0,49936,128188,25822,89.010989,11.648352,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,83,8,0,91.208791,8.791209,0,0.607547,0.021711,0.127829,59.435163,95.206335,49.378155,54.503813,-5.125658,0.542617,0.598943,-0.056326,10.641433,0.116939,21.550892,0.926829,76,0.111111,1,0.888889,8,0.073171,6,0.987013,0.926829,0.955975,0.67493,0.922764,0.9907,0.912088,0.107536,0.892464,0.087912,?,0.912088,?,?,0.91557,0.930051,?,0.912088,0.001,0,0,0,0,0,49936,128188,25822,94.505495,11.538462,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,72,19,0,79.120879,20.879121,0,0.196188,0.042756,0.19294,117.049784,143.701103,49.378155,113.313713,-63.935558,0.542617,1.245206,-0.702589,-25.725415,-0.282697,-52.098778,0.829268,68,0.555556,5,0.444444,4,0.170732,14,0.931507,0.829268,0.877419,0.205128,0.711382,0.961441,0.791209,0.515439,0.484561,0.208791,?,0.791209,?,?,0.714215,0.884038,?,0.791209,0,0.001,0,0,0,0,49936,128188,25822,89.010989,12.087912,?,?,?,?
afterPreprocess-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6-unset-class-temporarily,4,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201207.0324,817,91,77,14,0,84.615385,15.384615,0,0.391304,0.03566,0.156304,97.615675,116.404655,50.378155,91.294796,-40.916641,0.553606,1.00324,-0.449633,-12.814521,-0.140819,-25.436662,0.865854,71,0.333333,3,0.666667,6,0.134146,11,0.959459,0.865854,0.910256,0.407872,0.850949,0.981411,0.846154,0.309899,0.690101,0.153846,?,0.846154,?,?,0.848772,0.924646,?,0.846154,0.001,0,0,0,0,0,49936,128188,25822,95.604396,14.395604,?,?,?,?
